galaxy_name,radius_kpc,velocity_km_s,velocity_error_km_s
NGC1003,7.053202282177105,120.8964644039694,14.376985823316016
NGC1003,8.363842738612526,121.93133076209614,14.667253583856963
NGC1003,9.674483195047948,122.74723908796406,15.69519544376501
NGC1003,10.985123651483368,123.41079514857,14.637942150162107
NGC1003,12.295764107918789,123.9631521212102,15.026579705658028
NGC1003,13.60640456435421,124.43122486541098,13.820721032687445
NGC1003,14.917045020789631,124.83347398478767,15.321251763500811
NGC1003,16.22768547722505,125.18307885673744,16.146907026220315
NGC1003,17.538325933660474,125.48977032758124,14.58215797812666
NGC1003,18.848966390095896,125.76093768915572,16.66331483747895
NGC1003,20.159606846531315,126.00232456598256,15.191352758926582
NGC1003,21.470247302966737,126.21848253619372,13.8353826329272
NGC1003,22.78088775940216,126.41307679171906,14.948538559187952
NGC1003,24.091528215837577,126.58909841509607,15.824129123144152
NGC1090,0.5,96.8681294332112,12.500882950061458
NGC1090,1.7302832680015274,109.00069556345233,14.03513232963309
NGC1090,2.960566536003055,114.18165380904,13.508928272382803
NGC1090,4.190849804004582,117.15991733324962,13.46460922450966
NGC1090,5.42113307200611,119.11874588907874,14.281507006461965
NGC1090,6.651416340007637,120.51958517867584,13.98924901399414
NGC1090,7.881699608009164,121.5808076072666,14.583562427361898
NGC1090,9.111982876010693,122.41885490550152,14.738558763234536
NGC1090,10.34226614401222,123.1013488057604,14.150562357975067
NGC1090,11.572549412013746,123.67025716007446,15.26924527106288
NGC1090,12.802832680015277,124.15308190235834,14.836701243553607
NGC1090,14.033115948016802,124.56868839639316,15.49709877414199
NGC1090,15.263399216018328,124.93053040872428,14.07060042072438
NGC1090,16.493682484019857,125.24852500330935,14.516256415058242
NGC1090,17.723965752021385,125.53019004881465,15.311353659205524
NGC1705,0.5,96.8681294332112,11.332561303536869
NGC1705,2.213092516772563,111.44023288021874,14.149195789492664
NGC1705,3.926185033545126,116.62904134128588,14.644299479303935
NGC1705,5.639277550317689,119.39960206426034,14.526239421243217
NGC1705,7.352370067090252,121.15687397105576,15.474016285332937
NGC1705,9.065462583862814,122.3903231062179,14.959516401552426
NGC1705,10.778555100635378,123.31444128575878,15.456346788281486
NGC1705,12.491647617407942,124.0379403889422,15.11395633248648
NGC1705,14.204740134180504,124.6221349612587,14.824308713324871
NGC1705,15.917832650953066,125.10461822608924,14.481696196892251
NGC1705,17.63092516772563,125.5100197586097,14.749283848409588
NGC1705,19.344017684498198,125.85534550095603,14.956973414471994
NGC1705,21.05711020127076,126.1528313659302,15.796859687646371
NGC1705,22.77020271804332,126.41156912072896,15.52611669133773
NGC1705,24.483295234815884,126.63848677136689,15.329008211257996
NGC1705,26.196387751588446,126.83896998332514,15.618901952114552
NGC1705,27.90948026836101,127.01727341021578,15.46541919886782
NGC2366,0.5,96.8681294332112,11.847191984964402
NGC2366,2.162157348577196,111.21326766652491,14.526801899818466
NGC2366,3.8243146971543927,116.41127251066727,14.130702870734162
NGC2366,5.486472045731589,119.20458008505132,13.971058054383905
NGC2366,7.148629394308785,120.98129656720752,14.143312707975763
NGC2366,8.810786742885982,122.2301094675271,14.26972161024319
NGC2366,10.472944091463178,123.16659388384616,15.2388805638993
NGC2366,12.135101440040374,123.90042015271,14.840610576748391
NGC2366,13.79725878861757,124.4935343039204,16.098332918390582
NGC2366,15.459416137194768,124.9839132540512,15.59148041656718
NGC2366,17.121573485771965,125.39641558390436,15.168210623437425
NGC2366,18.78373083434916,125.74818702778796,15.776767473377936
NGC2366,20.44588818292636,126.05155409445176,14.857401741210436
NGC2403,0.5,96.8681294332112,12.27566344378775
NGC2403,2.0981565153997224,110.91901206214952,12.924229026859903
NGC2403,3.6963130307994447,116.12604730107464,14.302703655610449
NGC2403,5.294469546199167,118.94797089282056,14.70008996192397
NGC2403,6.8926260615988895,120.74977702343462,14.854872926308982
NGC2403,8.490782576998612,122.01859669157484,15.242250031934796
NGC2403,10.088939092398334,122.97121799418306,15.21408287669276
NGC2403,11.687095607798057,123.71850424534696,15.101440464148912
NGC2403,13.28525212319778,124.32322095394332,14.89723923966501
NGC2403,14.8834086385975,124.82385670443628,14.151905203685631
NGC2403,16.481565153997224,125.2455809313684,15.239367202703132
NGC2403,18.079721669396942,125.60573030042974,15.16441687362453
NGC2403,19.67787818479667,125.91675400582584,15.227464819180272
NGC2403,21.27603470019639,126.18789299858844,14.48041501194869
NGC2403,22.874191215596117,126.42618984077764,14.602090713873633
NGC2403,24.472347730995835,126.6371256450786,15.690288991174311
NGC2403,26.07050424639556,126.82503915161442,15.162726338233115
NGC2683,0.5,96.8681294332112,12.470739680206758
NGC2683,2.3613765534222946,112.0671396285741,13.303698803022126
NGC2683,4.222753106844589,117.22074389016775,14.12167845599641
NGC2683,6.084129660266884,119.92574169425004,14.636061148651972
NGC2683,7.945506213689178,121.6290260180164,13.62029378001892
NGC2683,9.806882767111473,122.82035149554032,13.85136069771562
NGC2683,11.668259320533767,123.71062047467872,14.721192759163271
NGC2683,13.529635873956062,124.40577320424056,15.167859061573882
NGC2683,15.391012427378357,124.9654080833391,15.368559943658491
NGC2683,17.252388980800653,125.42611708807662,14.24695446086971
NGC2683,19.113765534222946,125.81194557680604,15.399510299887012
NGC2683,20.97514208764524,126.13954263090676,14.99141945393251
NGC2683,22.83651864106753,126.42090650524,14.700512027975764
NGC2841,0.5,96.8681294332112,11.312539450842358
NGC2841,2.253011681082219,111.6138316496156,13.032713014747138
NGC2841,4.006023362164438,116.79431760788748,14.62148217906834
NGC2841,5.759035043246656,119.54710891952602,13.97936899624994
NGC2841,7.512046724328875,121.28946546210756,14.20849214718683
NGC2841,9.265058405411091,122.51120414363906,14.746981377088884
NGC2841,11.018070086493312,123.42590687720067,15.189971203143338
NGC2841,12.77108176757553,124.14153381379562,14.383739983462515
NGC2841,14.52409344865775,124.7189189149552,13.23148747711548
NGC2841,16.27710512973997,125.19536915483056,14.584425294411304
NGC2841,18.030116810822182,125.59534530610811,15.662348569587232
NGC2841,19.783128491904407,125.93575046146286,15.265142571654724
NGC2841,21.536140172986624,126.2287531821896,15.784812720112567
NGC2841,23.289151854068844,126.48339654951964,14.58243158388562
NGC2841,25.04216353515106,126.70656973188198,14.35095883935617
NGC2841,26.79517521623328,126.90362503488234,15.421636779812005
NGC2903,0.5,96.8681294332112,11.902971056985075
NGC2903,1.5099601657683344,107.62324754159437,13.627932500830871
NGC2903,2.5199203315366687,112.68682442398536,14.107832147994555
NGC2903,3.529880497305003,115.7343490933064,14.04942014397355
NGC2903,4.5398406630733374,117.79203165451828,14.928533032533997
NGC2903,5.549800828841672,119.28635889852144,14.482475824715449
NGC2903,6.559760994610006,120.42882995617956,14.95992585492211
NGC2903,7.56972116037834,121.33632327025894,14.386280642567003
NGC2903,8.579681326146675,122.07854853168412,14.346136446115
NGC2903,9.589641491915009,122.69958519035724,15.135531283664529
NGC2903,10.599601657683344,123.22865733465802,15.038285855632678
NGC2903,11.609561823451678,123.68592695531244,14.990246527595428
NGC2903,12.619521989220011,124.08578884849184,14.736734710880294
NGC2903,13.629482154988349,124.43883193845316,15.718487932108468
NGC2903,14.63944232075668,124.75305220918509,14.417012318791585
NGC2903,15.649402486525016,125.03462792265805,14.41779128740032
NGC2903,16.65936265229335,125.28842971909192,15.499926224491109
NGC2903,17.669322818061683,125.51836520400016,15.481884712471553
NGC2903,18.679282983830017,125.72761740344116,15.249643129840052
NGC2915,0.5,96.8681294332112,12.649129784777507
NGC2915,1.481734027289698,107.43158696212896,13.272973881172982
NGC2915,2.463468054579396,112.4717787681304,13.423709487960254
NGC2915,3.4452020818690943,115.52532069677116,14.401643726483911
NGC2915,4.426936109158792,117.5952691212799,14.456269604838864
NGC2915,5.408670136448491,119.10220187251907,14.857816797265777
NGC2915,6.3904041637381885,120.25607512428633,14.843193413269615
NGC2915,7.3721381910278865,121.17352194153116,15.142128551812783
NGC2915,8.353872218317584,121.92439191194696,14.424821585414414
NGC2915,9.335606245607282,122.55299139410135,15.4139961722273
NGC2915,10.31734027289698,123.08876091693752,14.907675894039954
NGC2915,11.299074300186678,123.5520412964846,15.892834565961092
NGC2915,12.280808327476375,123.95736617448544,14.55114270840376
NGC2915,13.262542354766074,124.31542893481208,15.799524795063832
NGC2915,14.244276382055771,124.63430289559966,15.062385681291287
NGC2915,15.22601040934547,124.9202232197653,14.666313320169309
NGC2915,16.207744436635167,125.17810249440896,14.775867332413736
NGC2915,17.189478463924868,125.41187954662485,14.881014300565324
NGC2915,18.171212491214565,125.62476104797436,15.274559077998395
NGC2915,19.15294651850426,125.81939254101428,15.343356998119178
NGC2915,20.13468054579396,125.99798198743856,14.812948196774563
NGC2915,21.11641457308366,126.16239072968776,15.104061776838286
NGC2915,22.09814860037336,126.3142016617211,16.202555345478043
NGC2955,0.5,96.8681294332112,11.83496419730482
NGC2955,1.7177949612704146,108.92778486623762,13.321759223236567
NGC2955,2.9355899225408293,114.10468876927108,13.463535052174704
NGC2955,4.153384883811244,117.08765228366796,14.13901249062351
NGC2955,5.371179845081659,119.05209781099018,15.210243515445708
NGC2955,6.588974806352073,120.45796065440688,13.72290780068303
NGC2955,7.806769767622487,121.52342911063378,15.558188939122893
NGC2955,9.024564728892903,122.36505611961078,15.178868822838147
NGC2955,10.242359690163315,123.05061374872706,14.939169779011555
NGC2955,11.460154651433731,123.62219682710244,14.505411404839862
NGC2955,12.677949612704149,124.10740168427483,14.473764995681773
NGC2955,13.89574457397456,124.52516026622138,14.139407169327768
NGC2955,15.113539535244977,124.88897225463258,15.847279965620451
NGC2955,16.33133449651539,125.20878622399768,15.789684402436787
NGC2955,17.549129457785806,125.4921418819378,14.34607187390214
NGC2955,18.76692441905622,125.74489012878276,14.798175015425176
NGC2955,19.984719380326634,125.97166262676214,15.313738647292167
NGC2976,0.5,96.8681294332112,12.411427160780995
NGC2976,1.3502194628899693,106.48621035611237,12.6102907815224
NGC2976,2.2004389257799386,111.38442899048162,13.972646879519344
NGC2976,3.050658388669908,114.45243487837509,13.400446938690182
NGC2976,3.900877851559877,116.57567658876228,14.973130585017168
NGC2976,4.751097314449846,118.1420988591138,13.92839572470294
NGC2976,5.601316777339816,119.35188218058522,14.583502377896613
NGC2976,6.451536240229785,120.319210107687,15.03449229740771
NGC2976,7.301755703119754,121.11394129506743,14.48520410777452
NGC2976,8.151975166009723,121.78114573309418,14.848414582859348
NGC2976,9.002194628899693,122.35116232898346,15.452707007493371
NGC2976,9.852414091789662,122.8451489524274,15.066716389189374
NGC2976,10.702633554679633,123.2783148694922,15.0056068017864
NGC2976,11.552853017569602,123.6618869082585,14.02379599341562
NGC2976,12.40307248045957,124.00434918599932,14.433573792229824
NGC2976,13.25329194334954,124.31224901484084,15.45468496530909
NGC2976,14.103511406239509,124.59073484529456,15.244048637200146
NGC2976,14.953730869129478,124.84392385018384,15.34512552191092
NGC2976,15.803950332019449,125.07515844864658,15.325214310972106
NGC2976,16.654169794909418,125.28718880572936,15.673597144760624
NGC2976,17.504389257799385,125.48230500220842,14.917530537743282
NGC2976,18.35460872068936,125.66243436055493,15.126493415450144
NGC2976,19.204828183579323,125.82921424287107,14.568584257722566
NGC2976,20.05504764646929,125.98404731221156,14.45939343950297
NGC2998,0.5,96.8681294332112,12.844014155705858
NGC2998,1.7340674802516487,109.0226757436266,13.132106482793915
NGC2998,2.9681349605032974,114.20481033856338,14.177251387938096
NGC2998,4.202202440754946,117.18163646617538,14.692633641536336
NGC2998,5.436269921006595,119.13876487210464,14.082820228798262
NGC2998,6.670337401258244,120.53808898684711,14.142498190940165
NGC2998,7.904404881509892,121.59803292624277,14.584632331333824
NGC2998,9.13847236176154,122.4350031556146,14.51268552043323
NGC2998,10.37253984201319,123.11657537597289,15.38782384196804
NGC2998,11.60660732226484,123.68467894433572,14.367583755151246
NGC2998,12.840674802516489,124.16678734284288,14.950914418548624
NGC2998,14.074742282768137,124.5817459517363,16.23119876187587
NGC2998,15.308809763019784,124.94299480156064,15.200827747049155
NGC2998,16.542877243271434,125.26044155078216,15.315689227230658
NGC2998,17.77694472352308,125.54159755609908,15.634501003458473
NGC2998,19.01101220377473,125.79229358421748,14.84775482570907
NGC2998,20.24507968402638,126.01714644069234,14.561004829696532
NGC2998,21.47914716427803,126.21987291365495,15.210242929446869
NGC2998,22.71321464452968,126.40350718070565,15.273052632244832
NGC2998,23.947282124781324,126.57055539971168,14.347950142614588
NGC3109,0.5,96.8681294332112,11.574842809939994
NGC3109,1.9897195574808173,110.39584628721624,13.556626362851237
NGC3109,3.479439114961635,115.6106602164532,13.676079406116
NGC3109,4.969158672442452,118.48077486833655,14.464970442729031
NGC3109,6.45887822992327,120.32673291463163,13.754725468361352
NGC3109,7.948597787404088,121.63134752105675,14.828574868212906
NGC3109,9.438317344884904,122.61298185470716,15.17806266627518
NGC3109,10.928036902365722,123.38444588358028,13.841576767072302
NGC3109,12.41775645984654,124.00994361239214,15.088022646163
NGC3109,13.907476017327358,124.52890398189444,15.566724894426091
NGC3109,15.397195574808176,124.9670862185649,14.39188811251089
NGC3109,16.886915132288994,125.34219542996634,15.870505736415486
NGC3109,18.37663468976981,125.66691692320413,15.276201197003434
NGC3109,19.866354247250623,125.9506512971756,14.742559201838358
NGC3109,21.356073804731444,126.20055749313596,15.092171210484745
NGC3198,0.5,96.8681294332112,11.78704348270478
NGC3198,1.5445391601680651,107.85302203646329,13.461076183059271
NGC3198,2.5890783203361303,112.94230671885776,14.269628822053852
NGC3198,3.633617480504196,115.98136237044923,12.40392219571673
NGC3198,4.678156640672261,118.02378871911004,14.248360022016378
NGC3198,5.7226958008403255,119.50282888323343,14.415887465105904
NGC3198,6.767234961008391,120.6316391181152,14.357127683969626
NGC3198,7.811774121176456,121.5272870056231,14.80357626803533
NGC3198,8.856313281344521,122.2592599938409,15.054685803132028
NGC3198,9.900852441512589,122.87133922314834,14.85815939447714
NGC3198,10.945391601680653,123.39247846224158,14.652334149199444
NGC3198,11.989930761848717,123.84262259998572,15.200572909890706
NGC3198,13.034469922016784,124.23600122874343,14.948126827511524
NGC3198,14.079009082184848,124.58308094063486,14.842957887465747
NGC3198,15.123548242352912,124.8917683032121,14.333037137651752
NGC3198,16.168087402520975,125.16817642363192,14.235490249730152
NGC3198,17.212626562689042,125.41712820468192,14.37609792411116
NGC3198,18.257165722857103,125.64249578408491,15.2034141090186
NGC3198,19.30170488302517,125.84743523984775,15.0452041501816
NGC3198,20.34624404319324,126.03455266130509,14.36331321702678
NGC3198,21.390783203361305,126.20602420698566,15.443561333595474
NGC3198,22.43532236352937,126.3636846512716,15.823523221716709
NGC3198,23.479861523697437,126.50909391340396,14.851662582982229
NGC3198,24.524400683865498,126.64358790611544,14.293867861927357
NGC3521,0.5,96.8681294332112,12.892096945823702
NGC3521,1.365869418796088,106.60348907042082,13.767588473995756
NGC3521,2.231738837592176,111.52178016528975,13.790449849975312
NGC3521,3.097608256388264,114.58945670752354,14.358695297504427
NGC3521,3.963477675184352,116.70681715214565,13.850434997829971
NGC3521,4.82934709398044,118.26615820221504,14.410813416459128
NGC3521,5.695216512776527,119.46906962399238,13.851261892755335
NGC3521,6.561085931572616,120.43015529744036,14.574358228187474
NGC3521,7.426955350368703,121.21933920781116,14.666257269480123
NGC3521,8.292824769164792,121.88163305204122,15.549227608046609
NGC3521,9.15869418796088,122.44728298585837,14.630236867840711
NGC3521,10.024563606756969,122.93735391077448,14.83875680990409
NGC3521,10.890433025553056,123.36697386202464,14.955178094058486
NGC3521,11.756302444349142,123.74730297820518,14.647320139876292
NGC3521,12.622171863145232,124.08677242122344,14.50743087551652
NGC3521,13.48804128194132,124.39188824700736,15.58859448712426
NGC3521,14.353910700737408,124.66776710073653,14.476317988593504
NGC3521,15.219780119533494,124.9185017441188,14.327891138568244
NGC3521,16.085649538329584,125.14741584697845,15.354874274345583
NGC3521,16.95151895712567,125.3572450925167,15.614631930263675
NGC3521,17.81738837592176,125.55026825701756,14.829321996901438
NGC3521,18.683257794717846,125.72840370099048,14.85481362627411
NGC3521,19.54912721351393,125.89328153808218,15.230599916861614
NGC3726,0.5,96.8681294332112,12.531151955163836
NGC3726,1.4837040594930644,107.44508622536776,13.430756477431778
NGC3726,2.4674081189861288,112.48698344273538,14.548259511848226
NGC3726,3.4511121784791934,115.54013356064824,14.61641267836142
NGC3726,4.4348162379722575,117.60923244000182,13.861226205919465
NGC3726,5.418520297465322,119.11528214570984,14.558790585797912
NGC3726,6.402224356958387,120.26835233579423,13.668087366509043
NGC3726,7.385928416451451,121.18509601880515,14.348432907693391
NGC3726,8.369632475944515,121.93535433507064,14.850561917306996
